timestamp, power.draw [W], memory.used [MiB], utilization.gpu [%]
2026/09/06 23:58:25.825, 114.42 W, 32107 MiB, 100 %
2026/09/06 23:58:26.025, 114.24 W, 32107 MiB, 100 %
2026/09/06 23:58:26.225, 114.24 W, 32107 MiB, 100 %
2026/09/06 23:58:26.425, 113.07 W, 32107 MiB, 100 %
2026/09/06 23:58:26.625, 113.07 W, 32107 MiB, 100 %
2026/09/06 23:58:26.825, 113.07 W, 32107 MiB, 100 %
2026/09/06 23:58:27.026, 110.97 W, 32107 MiB, 100 %
2026/09/06 23:58:27.226, 110.97 W, 32107 MiB, 100 %
2026/09/06 23:58:27.426, 110.86 W, 32107 MiB, 100 %
2026/09/06 23:58:27.626, 110.86 W, 32107 MiB, 100 %
2026/09/06 23:58:27.827, 110.86 W, 32107 MiB, 100 %
2026/09/06 23:58:28.027, 113.74 W, 32107 MiB, 100 %
2026/09/06 23:58:28.227, 113.74 W, 32107 MiB, 100 %
2026/09/06 23:58:28.427, 114.42 W, 32107 MiB, 100 %
2026/09/06 23:58:28.627, 114.42 W, 32107 MiB, 100 %
2026/09/06 23:58:28.827, 114.42 W, 32107 MiB, 100 %
2026/09/06 23:58:29.028, 114.50 W, 32107 MiB, 100 %
2026/09/06 23:58:29.228, 114.50 W, 32107 MiB, 100 %
2026/09/06 23:58:29.428, 114.74 W, 32107 MiB, 100 %
2026/09/06 23:58:29.628, 114.74 W, 32107 MiB, 100 %
2026/09/06 23:58:29.828, 114.74 W, 32107 MiB, 100 %
2026/09/06 23:58:30.029, 114.53 W, 32107 MiB, 100 %
2026/09/06 23:58:30.229, 114.53 W, 32107 MiB, 100 %
2026/09/06 23:58:30.429, 113.22 W, 32107 MiB, 100 %
2026/09/06 23:58:30.629, 113.22 W, 32107 MiB, 100 %
2026/09/06 23:58:30.829, 113.22 W, 32107 MiB, 100 %
2026/09/06 23:58:31.030, 110.93 W, 32107 MiB, 100 %
2026/09/06 23:58:31.230, 110.93 W, 32107 MiB, 100 %
2026/09/06 23:58:31.430, 111.34 W, 32107 MiB, 100 %
2026/09/06 23:58:31.630, 111.34 W, 32107 MiB, 100 %
2026/09/06 23:58:31.830, 111.34 W, 32107 MiB, 100 %
2026/09/06 23:58:32.030, 114.06 W, 32107 MiB, 100 %
2026/09/06 23:58:32.231, 114.06 W, 32107 MiB, 100 %
2026/09/06 23:58:32.431, 114.73 W, 32107 MiB, 100 %
2026/09/06 23:58:32.631, 114.73 W, 32107 MiB, 100 %
2026/09/06 23:58:32.831, 114.73 W, 32107 MiB, 100 %
2026/09/06 23:58:33.031, 114.99 W, 32107 MiB, 100 %
2026/09/06 23:58:33.232, 114.99 W, 32107 MiB, 100 %
2026/09/06 23:58:33.432, 115.56 W, 32107 MiB, 100 %
2026/09/06 23:58:33.632, 115.56 W, 32107 MiB, 100 %
2026/09/06 23:58:33.832, 115.56 W, 32107 MiB, 100 %
2026/09/06 23:58:34.032, 115.33 W, 32107 MiB, 100 %
2026/09/06 23:58:34.233, 115.33 W, 32107 MiB, 100 %
2026/09/06 23:58:34.433, 114.03 W, 32107 MiB, 100 %
2026/09/06 23:58:34.633, 114.03 W, 32107 MiB, 100 %
2026/09/06 23:58:34.833, 114.03 W, 32107 MiB, 100 %
2026/09/06 23:58:35.033, 112.07 W, 26247 MiB, 100 %
2026/09/06 23:58:35.234, 112.07 W, 14103 MiB, 100 %
2026/09/06 23:58:35.434, 109.99 W, 519 MiB, 100 %
2026/09/06 23:58:35.634, 109.99 W, 519 MiB, 100 %
2026/09/06 23:58:35.834, 109.99 W, 15 MiB, 100 %
2026/09/06 23:58:36.035, 103.43 W, 15 MiB, 1 %
2026/09/06 23:58:36.235, 103.43 W, 15 MiB, 1 %
2026/09/06 23:58:36.435, 95.01 W, 15 MiB, 1 %
2026/09/06 23:58:36.635, 95.01 W, 15 MiB, 1 %
2026/09/06 23:58:36.836, 95.01 W, 15 MiB, 1 %
2026/09/06 23:58:37.036, 90.79 W, 15 MiB, 0 %
2026/09/06 23:58:37.236, 90.79 W, 15 MiB, 0 %
2026/09/06 23:58:37.436, 90.79 W, 15 MiB, 0 %
2026/09/06 23:58:37.637, 90.79 W, 15 MiB, 0 %
2026/09/06 23:58:37.837, 90.79 W, 15 MiB, 0 %
2026/09/06 23:58:38.037, 48.29 W, 15 MiB, 0 %
2026/09/06 23:58:38.237, 48.29 W, 15 MiB, 0 %
2026/09/06 23:58:38.437, 48.29 W, 15 MiB, 0 %
2026/09/06 23:58:38.638, 48.29 W, 15 MiB, 0 %
2026/09/06 23:58:38.838, 48.29 W, 15 MiB, 0 %
2026/09/06 23:58:39.038, 30.89 W, 15 MiB, 0 %
2026/09/06 23:58:39.238, 30.89 W, 15 MiB, 0 %
2026/09/06 23:58:39.438, 27.68 W, 15 MiB, 0 %
2026/09/06 23:58:39.639, 27.68 W, 15 MiB, 0 %
2026/09/06 23:58:39.839, 27.68 W, 15 MiB, 0 %
2026/09/06 23:58:40.039, 26.59 W, 15 MiB, 0 %
2026/09/06 23:58:40.239, 26.59 W, 15 MiB, 0 %
2026/09/06 23:58:40.439, 26.59 W, 15 MiB, 0 %
