timestamp, power.draw [W], memory.used [MiB], utilization.gpu [%]
2026/09/06 23:49:30.163, 59.84 W, 521 MiB, 0 %
2026/09/06 23:49:30.364, 59.86 W, 521 MiB, 0 %
2026/09/06 23:49:30.564, 59.86 W, 521 MiB, 0 %
2026/09/06 23:49:30.764, 59.78 W, 521 MiB, 0 %
2026/09/06 23:49:30.964, 59.78 W, 521 MiB, 0 %
2026/09/06 23:49:31.164, 59.78 W, 521 MiB, 0 %
2026/09/06 23:49:31.364, 59.82 W, 521 MiB, 0 %
2026/09/06 23:49:31.564, 59.82 W, 521 MiB, 0 %
2026/09/06 23:49:31.765, 59.97 W, 521 MiB, 0 %
2026/09/06 23:49:31.965, 59.97 W, 521 MiB, 0 %
2026/09/06 23:49:32.165, 59.97 W, 521 MiB, 0 %
2026/09/06 23:49:32.365, 59.66 W, 521 MiB, 0 %
2026/09/06 23:49:32.566, 59.66 W, 521 MiB, 0 %
2026/09/06 23:49:32.766, 59.25 W, 521 MiB, 0 %
2026/09/06 23:49:32.966, 59.25 W, 521 MiB, 0 %
2026/09/06 23:49:33.166, 59.25 W, 521 MiB, 0 %
2026/09/06 23:49:33.367, 59.23 W, 521 MiB, 0 %
2026/09/06 23:49:33.567, 59.23 W, 521 MiB, 0 %
2026/09/06 23:49:33.767, 59.24 W, 521 MiB, 0 %
2026/09/06 23:49:33.967, 59.24 W, 521 MiB, 0 %
2026/09/06 23:49:34.167, 59.24 W, 3209 MiB, 0 %
2026/09/06 23:49:34.368, 67.67 W, 7049 MiB, 0 %
2026/09/06 23:49:34.568, 67.67 W, 10889 MiB, 0 %
2026/09/06 23:49:34.768, 97.01 W, 14731 MiB, 100 %
2026/09/06 23:49:34.968, 97.01 W, 18571 MiB, 100 %
2026/09/06 23:49:35.168, 97.01 W, 22283 MiB, 100 %
2026/09/06 23:49:35.369, 116.17 W, 26123 MiB, 100 %
2026/09/06 23:49:35.569, 116.17 W, 29965 MiB, 100 %
2026/09/06 23:49:35.769, 116.20 W, 32107 MiB, 100 %
2026/09/06 23:49:35.969, 116.20 W, 32107 MiB, 100 %
2026/09/06 23:49:36.170, 116.20 W, 32107 MiB, 100 %
2026/09/06 23:49:36.370, 117.77 W, 32107 MiB, 100 %
2026/09/06 23:49:36.570, 117.77 W, 32107 MiB, 100 %
2026/09/06 23:49:36.770, 119.78 W, 32107 MiB, 100 %
2026/09/06 23:49:36.971, 119.78 W, 32107 MiB, 100 %
2026/09/06 23:49:37.171, 119.78 W, 32107 MiB, 100 %
2026/09/06 23:49:37.371, 120.82 W, 32107 MiB, 100 %
2026/09/06 23:49:37.571, 120.82 W, 32107 MiB, 100 %
2026/09/06 23:49:37.771, 117.25 W, 32107 MiB, 100 %
2026/09/06 23:49:37.972, 117.25 W, 32107 MiB, 100 %
2026/09/06 23:49:38.172, 117.25 W, 32107 MiB, 100 %
2026/09/06 23:49:38.372, 114.34 W, 32107 MiB, 100 %
2026/09/06 23:49:38.572, 114.34 W, 32107 MiB, 100 %
2026/09/06 23:49:38.772, 115.40 W, 32107 MiB, 100 %
2026/09/06 23:49:38.972, 115.40 W, 32107 MiB, 100 %
2026/09/06 23:49:39.173, 115.40 W, 32107 MiB, 100 %
2026/09/06 23:49:39.373, 116.63 W, 32107 MiB, 100 %
2026/09/06 23:49:39.573, 116.63 W, 32107 MiB, 100 %
2026/09/06 23:49:39.774, 116.48 W, 32107 MiB, 100 %
2026/09/06 23:49:39.974, 116.48 W, 32107 MiB, 100 %
2026/09/06 23:49:40.174, 116.48 W, 32107 MiB, 100 %
2026/09/06 23:49:40.374, 118.19 W, 32107 MiB, 100 %
2026/09/06 23:49:40.575, 118.19 W, 32107 MiB, 100 %
2026/09/06 23:49:40.775, 120.09 W, 32107 MiB, 100 %
2026/09/06 23:49:40.975, 120.09 W, 32107 MiB, 100 %
2026/09/06 23:49:41.175, 120.09 W, 32107 MiB, 100 %
2026/09/06 23:49:41.376, 121.09 W, 32107 MiB, 100 %
2026/09/06 23:49:41.576, 121.09 W, 32107 MiB, 100 %
2026/09/06 23:49:41.776, 117.44 W, 32107 MiB, 100 %
2026/09/06 23:49:41.976, 117.44 W, 32107 MiB, 100 %
2026/09/06 23:49:42.176, 117.44 W, 32107 MiB, 100 %
2026/09/06 23:49:42.376, 114.24 W, 32107 MiB, 100 %
2026/09/06 23:49:42.577, 114.24 W, 32107 MiB, 100 %
2026/09/06 23:49:42.777, 115.04 W, 32107 MiB, 100 %
2026/09/06 23:49:42.977, 115.04 W, 32107 MiB, 100 %
2026/09/06 23:49:43.177, 115.04 W, 32107 MiB, 100 %
2026/09/06 23:49:43.378, 116.03 W, 32107 MiB, 100 %
2026/09/06 23:49:43.578, 116.03 W, 32107 MiB, 100 %
2026/09/06 23:49:43.778, 115.96 W, 32107 MiB, 100 %
2026/09/06 23:49:43.978, 115.96 W, 32107 MiB, 100 %
2026/09/06 23:49:44.178, 115.96 W, 32107 MiB, 100 %
2026/09/06 23:49:44.379, 117.42 W, 32107 MiB, 100 %
2026/09/06 23:49:44.579, 117.42 W, 32107 MiB, 100 %
2026/09/06 23:49:44.779, 119.86 W, 32107 MiB, 100 %
2026/09/06 23:49:44.979, 119.86 W, 32107 MiB, 100 %
2026/09/06 23:49:45.179, 119.86 W, 32107 MiB, 100 %
2026/09/06 23:49:45.380, 120.53 W, 32107 MiB, 100 %
2026/09/06 23:49:45.580, 120.53 W, 32107 MiB, 100 %
2026/09/06 23:49:45.780, 116.99 W, 32107 MiB, 100 %
2026/09/06 23:49:45.980, 116.99 W, 32107 MiB, 100 %
2026/09/06 23:49:46.180, 116.99 W, 23059 MiB, 100 %
2026/09/06 23:49:46.381, 113.73 W, 4363 MiB, 100 %
2026/09/06 23:49:46.581, 113.73 W, 519 MiB, 100 %
2026/09/06 23:49:46.781, 108.67 W, 514 MiB, 0 %
2026/09/06 23:49:46.981, 108.67 W, 15 MiB, 0 %
