setting,shape,cta_blocks,work,total_threads,block,order,arm,run_id,application_exit,loader_exit,elapsed_ms,warmup,launches,logical_lane_encounters,automatic_admitted,module_loaded,map_key0,source
blocks-b512-w0,128,512,0,65536,2,2,native,91102,0,,0.251008004,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-02-order-02-native
blocks-b512-w0,128,512,0,65536,3,1,native,91103,0,,0.259968013,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-03-order-01-native
blocks-b512-w0,128,512,0,65536,3,2,off,91103,0,0,0.523552001,8,128,8388608,false,true,true,sweep-blocks-b512-w0-block-03-order-02-off
blocks-b512-w0,128,512,0,65536,4,1,off,91104,0,0,0.524671972,8,128,8388608,false,true,true,sweep-blocks-b512-w0-block-04-order-01-off
blocks-b512-w0,128,512,0,65536,4,2,native,91104,0,,0.251296014,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-04-order-02-native
blocks-b512-w0,128,512,0,65536,5,1,native,91105,0,,0.264160007,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-05-order-01-native
blocks-b512-w0,128,512,0,65536,5,2,off,91105,0,0,0.523967981,8,128,8388608,false,true,true,sweep-blocks-b512-w0-block-05-order-02-off
blocks-b512-w0,128,512,0,65536,6,1,off,91106,0,0,0.523711979,8,128,8388608,false,true,true,sweep-blocks-b512-w0-block-06-order-01-off
blocks-b512-w0,128,512,0,65536,6,2,native,91106,0,,0.260031998,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-06-order-02-native
blocks-b512-w0,128,512,0,65536,7,1,native,91107,0,,0.248383999,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-07-order-01-native
blocks-b512-w0,128,512,0,65536,7,2,off,91107,0,0,0.524384022,8,128,8388608,false,true,true,sweep-blocks-b512-w0-block-07-order-02-off
blocks-b512-w0,128,512,0,65536,8,1,off,91108,0,0,0.523904026,8,128,8388608,false,true,true,sweep-blocks-b512-w0-block-08-order-01-off
blocks-b512-w0,128,512,0,65536,8,2,native,91108,0,,0.250656009,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-08-order-02-native
blocks-b512-w0,128,512,0,65536,9,1,native,91109,0,,0.264447987,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-09-order-01-native
blocks-b512-w0,128,512,0,65536,9,2,off,91109,0,0,0.524896026,8,128,8388608,false,true,true,sweep-blocks-b512-w0-block-09-order-02-off
blocks-b512-w0,128,512,0,65536,10,1,off,91110,0,0,0.523584008,8,128,8388608,false,true,true,sweep-blocks-b512-w0-block-10-order-01-off
blocks-b512-w0,128,512,0,65536,10,2,native,91110,0,,0.264703989,8,128,8388608,false,false,false,sweep-blocks-b512-w0-block-10-order-02-native
blocks-b2048-w0,128,2048,0,262144,1,1,native,91201,0,,0.282463998,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-01-order-01-native
blocks-b2048-w0,128,2048,0,262144,1,2,off,91201,0,0,1.056959990,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-01-order-02-off
blocks-b2048-w0,128,2048,0,262144,2,1,off,91202,0,0,1.059872030,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-02-order-01-off
blocks-b2048-w0,128,2048,0,262144,2,2,native,91202,0,,0.272671998,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-02-order-02-native
blocks-b2048-w0,128,2048,0,262144,3,1,native,91203,0,,0.274912000,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-03-order-01-native
blocks-b2048-w0,128,2048,0,262144,3,2,off,91203,0,0,1.055199980,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-03-order-02-off
blocks-b2048-w0,128,2048,0,262144,4,1,off,91204,0,0,1.059072020,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-04-order-01-off
blocks-b2048-w0,128,2048,0,262144,4,2,native,91204,0,,0.278847992,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-04-order-02-native
blocks-b2048-w0,128,2048,0,262144,5,1,native,91205,0,,0.276288003,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-05-order-01-native
blocks-b2048-w0,128,2048,0,262144,5,2,off,91205,0,0,1.055776000,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-05-order-02-off
blocks-b2048-w0,128,2048,0,262144,6,1,off,91206,0,0,1.055647970,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-06-order-01-off
blocks-b2048-w0,128,2048,0,262144,6,2,native,91206,0,,0.278784007,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-06-order-02-native
blocks-b2048-w0,128,2048,0,262144,7,1,native,91207,0,,0.276288003,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-07-order-01-native
blocks-b2048-w0,128,2048,0,262144,7,2,off,91207,0,0,1.055999990,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-07-order-02-off
blocks-b2048-w0,128,2048,0,262144,8,1,off,91208,0,0,1.057536010,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-08-order-01-off
blocks-b2048-w0,128,2048,0,262144,8,2,native,91208,0,,0.283167988,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-08-order-02-native
blocks-b2048-w0,128,2048,0,262144,9,1,native,91209,0,,0.278975993,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-09-order-01-native
blocks-b2048-w0,128,2048,0,262144,9,2,off,91209,0,0,1.054816010,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-09-order-02-off
blocks-b2048-w0,128,2048,0,262144,10,1,off,91210,0,0,1.057440040,8,128,33554432,false,true,true,sweep-blocks-b2048-w0-block-10-order-01-off
blocks-b2048-w0,128,2048,0,262144,10,2,native,91210,0,,0.279168010,8,128,33554432,false,false,false,sweep-blocks-b2048-w0-block-10-order-02-native
blocks-b8192-w0,128,8192,0,1048576,1,1,native,91301,0,,0.786656022,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-01-order-01-native
blocks-b8192-w0,128,8192,0,1048576,1,2,off,91301,0,0,3.574559930,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-01-order-02-off
blocks-b8192-w0,128,8192,0,1048576,2,1,off,91302,0,0,3.549824000,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-02-order-01-off
blocks-b8192-w0,128,8192,0,1048576,2,2,native,91302,0,,0.787007987,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-02-order-02-native
blocks-b8192-w0,128,8192,0,1048576,3,1,native,91303,0,,0.788671970,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-03-order-01-native
blocks-b8192-w0,128,8192,0,1048576,3,2,off,91303,0,0,3.560224060,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-03-order-02-off
blocks-b8192-w0,128,8192,0,1048576,4,1,off,91304,0,0,3.553440090,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-04-order-01-off
blocks-b8192-w0,128,8192,0,1048576,4,2,native,91304,0,,0.790144026,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-04-order-02-native
blocks-b8192-w0,128,8192,0,1048576,5,1,native,91305,0,,0.790943980,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-05-order-01-native
blocks-b8192-w0,128,8192,0,1048576,5,2,off,91305,0,0,3.513184070,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-05-order-02-off
blocks-b8192-w0,128,8192,0,1048576,6,1,off,91306,0,0,3.533087970,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-06-order-01-off
blocks-b8192-w0,128,8192,0,1048576,6,2,native,91306,0,,0.790751994,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-06-order-02-native
blocks-b8192-w0,128,8192,0,1048576,7,1,native,91307,0,,0.786463976,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-07-order-01-native
blocks-b8192-w0,128,8192,0,1048576,7,2,off,91307,0,0,3.512192010,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-07-order-02-off
blocks-b8192-w0,128,8192,0,1048576,8,1,off,91308,0,0,3.563456060,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-08-order-01-off
blocks-b8192-w0,128,8192,0,1048576,8,2,native,91308,0,,0.786144018,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-08-order-02-native
blocks-b8192-w0,128,8192,0,1048576,9,1,native,91309,0,,0.788255990,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-09-order-01-native
blocks-b8192-w0,128,8192,0,1048576,9,2,off,91309,0,0,3.541856050,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-09-order-02-off
blocks-b8192-w0,128,8192,0,1048576,10,1,off,91310,0,0,3.470463990,8,128,134217728,false,true,true,sweep-blocks-b8192-w0-block-10-order-01-off
blocks-b8192-w0,128,8192,0,1048576,10,2,native,91310,0,,0.790784001,8,128,134217728,false,false,false,sweep-blocks-b8192-w0-block-10-order-02-native
