timestamp, power.draw [W], memory.used [MiB], utilization.gpu [%]
2026/09/06 23:52:20.215, 54.74 W, 521 MiB, 0 %
2026/09/06 23:52:20.416, 54.62 W, 2829 MiB, 0 %
2026/09/06 23:52:20.616, 54.62 W, 6933 MiB, 0 %
2026/09/06 23:52:20.816, 73.65 W, 11167 MiB, 100 %
2026/09/06 23:52:21.016, 73.65 W, 15271 MiB, 100 %
2026/09/06 23:52:21.217, 73.65 W, 19375 MiB, 100 %
2026/09/06 23:52:21.417, 101.96 W, 25395 MiB, 100 %
2026/09/06 23:52:21.617, 101.96 W, 32107 MiB, 100 %
2026/09/06 23:52:21.817, 109.51 W, 32107 MiB, 100 %
2026/09/06 23:52:22.017, 109.51 W, 32107 MiB, 100 %
2026/09/06 23:52:22.217, 109.51 W, 32107 MiB, 100 %
2026/09/06 23:52:22.417, 111.64 W, 32107 MiB, 100 %
2026/09/06 23:52:22.618, 111.64 W, 32107 MiB, 100 %
2026/09/06 23:52:22.818, 112.40 W, 32107 MiB, 100 %
2026/09/06 23:52:23.018, 112.40 W, 32107 MiB, 100 %
2026/09/06 23:52:23.219, 112.40 W, 32107 MiB, 100 %
2026/09/06 23:52:23.419, 113.26 W, 32107 MiB, 100 %
2026/09/06 23:52:23.619, 113.26 W, 32107 MiB, 100 %
2026/09/06 23:52:23.819, 113.62 W, 32107 MiB, 100 %
2026/09/06 23:52:24.019, 113.62 W, 32107 MiB, 100 %
2026/09/06 23:52:24.220, 113.62 W, 32107 MiB, 100 %
2026/09/06 23:52:24.420, 113.29 W, 32107 MiB, 100 %
2026/09/06 23:52:24.620, 113.29 W, 32107 MiB, 100 %
2026/09/06 23:52:24.820, 111.78 W, 32107 MiB, 100 %
2026/09/06 23:52:25.020, 111.78 W, 32107 MiB, 100 %
2026/09/06 23:52:25.221, 111.78 W, 32107 MiB, 100 %
2026/09/06 23:52:25.421, 109.52 W, 32107 MiB, 100 %
2026/09/06 23:52:25.621, 109.52 W, 32107 MiB, 100 %
2026/09/06 23:52:25.821, 110.12 W, 32107 MiB, 100 %
2026/09/06 23:52:26.021, 110.12 W, 32107 MiB, 100 %
2026/09/06 23:52:26.222, 110.12 W, 32107 MiB, 100 %
2026/09/06 23:52:26.422, 111.63 W, 32107 MiB, 100 %
2026/09/06 23:52:26.622, 111.63 W, 32107 MiB, 100 %
2026/09/06 23:52:26.822, 112.58 W, 32107 MiB, 100 %
2026/09/06 23:52:27.022, 112.58 W, 32107 MiB, 100 %
2026/09/06 23:52:27.223, 112.58 W, 32107 MiB, 100 %
2026/09/06 23:52:27.423, 113.45 W, 32107 MiB, 100 %
2026/09/06 23:52:27.623, 113.45 W, 32107 MiB, 100 %
2026/09/06 23:52:27.823, 113.86 W, 32107 MiB, 100 %
2026/09/06 23:52:28.023, 113.86 W, 32107 MiB, 100 %
2026/09/06 23:52:28.224, 113.86 W, 32107 MiB, 100 %
2026/09/06 23:52:28.424, 113.46 W, 32107 MiB, 100 %
2026/09/06 23:52:28.624, 113.46 W, 32107 MiB, 100 %
2026/09/06 23:52:28.824, 111.88 W, 32107 MiB, 100 %
2026/09/06 23:52:29.025, 111.88 W, 32107 MiB, 100 %
2026/09/06 23:52:29.225, 111.88 W, 32107 MiB, 100 %
2026/09/06 23:52:29.425, 109.89 W, 32107 MiB, 100 %
2026/09/06 23:52:29.626, 109.89 W, 32107 MiB, 100 %
2026/09/06 23:52:29.826, 110.33 W, 32107 MiB, 100 %
2026/09/06 23:52:30.026, 110.33 W, 32107 MiB, 100 %
2026/09/06 23:52:30.226, 110.33 W, 32107 MiB, 100 %
2026/09/06 23:52:30.427, 111.93 W, 32107 MiB, 100 %
2026/09/06 23:52:30.627, 111.93 W, 32107 MiB, 100 %
2026/09/06 23:52:30.827, 112.44 W, 32107 MiB, 100 %
2026/09/06 23:52:31.027, 112.44 W, 32107 MiB, 100 %
2026/09/06 23:52:31.227, 112.44 W, 32107 MiB, 100 %
2026/09/06 23:52:31.427, 113.66 W, 32107 MiB, 100 %
2026/09/06 23:52:31.628, 113.66 W, 32107 MiB, 100 %
2026/09/06 23:52:31.828, 113.89 W, 32107 MiB, 100 %
2026/09/06 23:52:32.028, 113.89 W, 32107 MiB, 100 %
2026/09/06 23:52:32.228, 113.89 W, 32107 MiB, 100 %
2026/09/06 23:52:32.428, 113.45 W, 27095 MiB, 100 %
2026/09/06 23:52:32.629, 113.45 W, 8623 MiB, 100 %
2026/09/06 23:52:32.829, 112.28 W, 519 MiB, 27 %
2026/09/06 23:52:33.029, 112.28 W, 519 MiB, 27 %
2026/09/06 23:52:33.229, 112.28 W, 15 MiB, 27 %
2026/09/06 23:52:33.429, 102.82 W, 15 MiB, 27 %
2026/09/06 23:52:33.630, 102.82 W, 15 MiB, 27 %
2026/09/06 23:52:33.830, 89.66 W, 15 MiB, 0 %
2026/09/06 23:52:34.030, 89.66 W, 15 MiB, 0 %
2026/09/06 23:52:34.231, 89.66 W, 15 MiB, 0 %
2026/09/06 23:52:34.431, 86.69 W, 15 MiB, 0 %
2026/09/06 23:52:34.631, 86.69 W, 15 MiB, 0 %
2026/09/06 23:52:34.831, 86.69 W, 15 MiB, 0 %
2026/09/06 23:52:35.032, 86.69 W, 15 MiB, 0 %
2026/09/06 23:52:35.232, 86.69 W, 15 MiB, 0 %
2026/09/06 23:52:35.432, 50.97 W, 15 MiB, 0 %
2026/09/06 23:52:35.632, 50.97 W, 15 MiB, 0 %
2026/09/06 23:52:35.832, 50.97 W, 15 MiB, 0 %
2026/09/06 23:52:36.033, 50.97 W, 15 MiB, 0 %
2026/09/06 23:52:36.233, 50.97 W, 15 MiB, 0 %
2026/09/06 23:52:36.433, 28.83 W, 15 MiB, 0 %
2026/09/06 23:52:36.633, 28.83 W, 15 MiB, 0 %
2026/09/06 23:52:36.834, 28.83 W, 15 MiB, 0 %
2026/09/06 23:52:37.034, 28.83 W, 15 MiB, 0 %
2026/09/06 23:52:37.234, 28.83 W, 15 MiB, 0 %
2026/09/06 23:52:37.434, 26.56 W, 15 MiB, 0 %
2026/09/06 23:52:37.635, 26.56 W, 15 MiB, 0 %
2026/09/06 23:52:37.835, 26.56 W, 15 MiB, 0 %
2026/09/06 23:52:38.035, 26.56 W, 15 MiB, 0 %
2026/09/06 23:52:38.235, 26.56 W, 15 MiB, 0 %
2026/09/06 23:52:38.436, 20.32 W, 15 MiB, 0 %
2026/09/06 23:52:38.636, 20.32 W, 15 MiB, 0 %
2026/09/06 23:52:38.836, 20.32 W, 15 MiB, 0 %
2026/09/06 23:52:39.036, 20.32 W, 15 MiB, 0 %
2026/09/06 23:52:39.237, 20.32 W, 15 MiB, 0 %
2026/09/06 23:52:39.437, 13.00 W, 15 MiB, 0 %
2026/09/06 23:52:39.637, 13.00 W, 15 MiB, 0 %
2026/09/06 23:52:39.838, 13.00 W, 15 MiB, 0 %
2026/09/06 23:52:40.038, 13.00 W, 15 MiB, 0 %
2026/09/06 23:52:40.238, 13.00 W, 15 MiB, 0 %
2026/09/06 23:52:40.438, 11.69 W, 15 MiB, 0 %
2026/09/06 23:52:40.638, 11.69 W, 15 MiB, 0 %
2026/09/06 23:52:40.838, 12.11 W, 15 MiB, 0 %
2026/09/06 23:52:41.039, 12.11 W, 15 MiB, 0 %
2026/09/06 23:52:41.239, 12.11 W, 15 MiB, 0 %
2026/09/06 23:52:41.439, 12.31 W, 15 MiB, 0 %
2026/09/06 23:52:41.639, 12.31 W, 15 MiB, 0 %
2026/09/06 23:52:41.839, 12.31 W, 15 MiB, 0 %
2026/09/06 23:52:42.040, 12.31 W, 15 MiB, 0 %
2026/09/06 23:52:42.240, 12.31 W, 15 MiB, 0 %
2026/09/06 23:52:42.441, 11.90 W, 15 MiB, 0 %
