setting,shape,cta_blocks,work,total_threads,block,order,arm,run_id,application_exit,loader_exit,elapsed_ms,warmup,launches,logical_lane_encounters,automatic_admitted,module_loaded,map_key0,source
blocks-b32-w0,128,32,0,4096,7,2,off,91107,0,0,0.338975996,8,128,524288,false,true,true,sweep-blocks-b32-w0-block-07-order-02-off
blocks-b32-w0,128,32,0,4096,7,3,on,91107,0,0,0.523904026,8,128,524288,true,true,true,sweep-blocks-b32-w0-block-07-order-03-on
blocks-b32-w0,128,32,0,4096,8,1,off,91108,0,0,0.336768001,8,128,524288,false,true,true,sweep-blocks-b32-w0-block-08-order-01-off
blocks-b32-w0,128,32,0,4096,8,2,on,91108,0,0,0.524703979,8,128,524288,true,true,true,sweep-blocks-b32-w0-block-08-order-02-on
blocks-b32-w0,128,32,0,4096,8,3,native,91108,0,,0.264128000,8,128,524288,false,false,false,sweep-blocks-b32-w0-block-08-order-03-native
blocks-b32-w0,128,32,0,4096,9,1,on,91109,0,0,0.524416029,8,128,524288,true,true,true,sweep-blocks-b32-w0-block-09-order-01-on
blocks-b32-w0,128,32,0,4096,9,2,native,91109,0,,0.262015998,8,128,524288,false,false,false,sweep-blocks-b32-w0-block-09-order-02-native
blocks-b32-w0,128,32,0,4096,9,3,off,91109,0,0,0.339839995,8,128,524288,false,true,true,sweep-blocks-b32-w0-block-09-order-03-off
blocks-b32-w0,128,32,0,4096,10,1,native,91110,0,,0.251424015,8,128,524288,false,false,false,sweep-blocks-b32-w0-block-10-order-01-native
blocks-b32-w0,128,32,0,4096,10,2,off,91110,0,0,0.339616001,8,128,524288,false,true,true,sweep-blocks-b32-w0-block-10-order-02-off
blocks-b32-w0,128,32,0,4096,10,3,on,91110,0,0,0.524927974,8,128,524288,true,true,true,sweep-blocks-b32-w0-block-10-order-03-on
blocks-b64-w0,128,64,0,8192,1,1,native,91201,0,,0.254976004,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-01-order-01-native
blocks-b64-w0,128,64,0,8192,1,2,off,91201,0,0,0.371648014,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-01-order-02-off
blocks-b64-w0,128,64,0,8192,1,3,on,91201,0,0,0.524352014,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-01-order-03-on
blocks-b64-w0,128,64,0,8192,2,1,off,91202,0,0,0.363391995,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-02-order-01-off
blocks-b64-w0,128,64,0,8192,2,2,on,91202,0,0,0.523584008,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-02-order-02-on
blocks-b64-w0,128,64,0,8192,2,3,native,91202,0,,0.260607988,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-02-order-03-native
blocks-b64-w0,128,64,0,8192,3,1,on,91203,0,0,0.523967981,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-03-order-01-on
blocks-b64-w0,128,64,0,8192,3,2,native,91203,0,,0.264640003,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-03-order-02-native
blocks-b64-w0,128,64,0,8192,3,3,off,91203,0,0,0.364735991,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-03-order-03-off
blocks-b64-w0,128,64,0,8192,4,1,native,91204,0,,0.263936013,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-04-order-01-native
blocks-b64-w0,128,64,0,8192,4,2,off,91204,0,0,0.374559999,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-04-order-02-off
blocks-b64-w0,128,64,0,8192,4,3,on,91204,0,0,0.524191976,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-04-order-03-on
blocks-b64-w0,128,64,0,8192,5,1,off,91205,0,0,0.372031987,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-05-order-01-off
blocks-b64-w0,128,64,0,8192,5,2,on,91205,0,0,0.523935974,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-05-order-02-on
blocks-b64-w0,128,64,0,8192,5,3,native,91205,0,,0.250847995,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-05-order-03-native
blocks-b64-w0,128,64,0,8192,6,1,on,91206,0,0,0.525408030,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-06-order-01-on
blocks-b64-w0,128,64,0,8192,6,2,native,91206,0,,0.247648001,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-06-order-02-native
blocks-b64-w0,128,64,0,8192,6,3,off,91206,0,0,0.384736001,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-06-order-03-off
blocks-b64-w0,128,64,0,8192,7,1,native,91207,0,,0.248063996,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-07-order-01-native
blocks-b64-w0,128,64,0,8192,7,2,off,91207,0,0,0.380511999,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-07-order-02-off
blocks-b64-w0,128,64,0,8192,7,3,on,91207,0,0,0.524031997,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-07-order-03-on
blocks-b64-w0,128,64,0,8192,8,1,off,91208,0,0,0.379135996,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-08-order-01-off
blocks-b64-w0,128,64,0,8192,8,2,on,91208,0,0,0.523967981,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-08-order-02-on
blocks-b64-w0,128,64,0,8192,8,3,native,91208,0,,0.262272000,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-08-order-03-native
blocks-b64-w0,128,64,0,8192,9,1,on,91209,0,0,0.524352014,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-09-order-01-on
blocks-b64-w0,128,64,0,8192,9,2,native,91209,0,,0.218367994,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-09-order-02-native
blocks-b64-w0,128,64,0,8192,9,3,off,91209,0,0,0.377088010,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-09-order-03-off
blocks-b64-w0,128,64,0,8192,10,1,native,91210,0,,0.264384001,8,128,1048576,false,false,false,sweep-blocks-b64-w0-block-10-order-01-native
blocks-b64-w0,128,64,0,8192,10,2,off,91210,0,0,0.380383998,8,128,1048576,false,true,true,sweep-blocks-b64-w0-block-10-order-02-off
blocks-b64-w0,128,64,0,8192,10,3,on,91210,0,0,0.524352014,8,128,1048576,true,true,true,sweep-blocks-b64-w0-block-10-order-03-on
