setting,shape,cta_blocks,work,total_threads,block,order,arm,run_id,application_exit,loader_exit,elapsed_ms,warmup,launches,logical_lane_encounters,automatic_admitted,module_loaded,map_key0,source
blocks-b128-w1024,128,128,1024,16384,8,1,off,91008,0,0,1.839743970,8,128,2097152,false,true,true,sweep-blocks-b128-w1024-block-08-order-01-off
blocks-b128-w1024,128,128,1024,16384,8,2,native,91008,0,,1.577504040,8,128,2097152,false,false,false,sweep-blocks-b128-w1024-block-08-order-02-native
blocks-b128-w1024,128,128,1024,16384,9,1,native,91009,0,,1.574496030,8,128,2097152,false,false,false,sweep-blocks-b128-w1024-block-09-order-01-native
blocks-b128-w1024,128,128,1024,16384,9,2,off,91009,0,0,1.839615940,8,128,2097152,false,true,true,sweep-blocks-b128-w1024-block-09-order-02-off
blocks-b128-w1024,128,128,1024,16384,10,1,off,91010,0,0,1.838752030,8,128,2097152,false,true,true,sweep-blocks-b128-w1024-block-10-order-01-off
blocks-b128-w1024,128,128,1024,16384,10,2,native,91010,0,,1.577888010,8,128,2097152,false,false,false,sweep-blocks-b128-w1024-block-10-order-02-native
blocks-b512-w1024,128,512,1024,65536,1,1,native,91101,0,,3.148384090,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-01-order-01-native
blocks-b512-w1024,128,512,1024,65536,1,2,off,91101,0,0,3.387840030,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-01-order-02-off
blocks-b512-w1024,128,512,1024,65536,2,1,off,91102,0,0,3.378207920,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-02-order-01-off
blocks-b512-w1024,128,512,1024,65536,2,2,native,91102,0,,3.145472050,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-02-order-02-native
blocks-b512-w1024,128,512,1024,65536,3,1,native,91103,0,,3.145600080,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-03-order-01-native
blocks-b512-w1024,128,512,1024,65536,3,2,off,91103,0,0,3.379904030,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-03-order-02-off
blocks-b512-w1024,128,512,1024,65536,4,1,off,91104,0,0,3.386528020,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-04-order-01-off
blocks-b512-w1024,128,512,1024,65536,4,2,native,91104,0,,3.143615960,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-04-order-02-native
blocks-b512-w1024,128,512,1024,65536,5,1,native,91105,0,,3.146559950,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-05-order-01-native
blocks-b512-w1024,128,512,1024,65536,5,2,off,91105,0,0,3.400032040,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-05-order-02-off
blocks-b512-w1024,128,512,1024,65536,6,1,off,91106,0,0,3.389024020,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-06-order-01-off
blocks-b512-w1024,128,512,1024,65536,6,2,native,91106,0,,3.143455980,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-06-order-02-native
blocks-b512-w1024,128,512,1024,65536,7,1,native,91107,0,,3.145888090,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-07-order-01-native
blocks-b512-w1024,128,512,1024,65536,7,2,off,91107,0,0,3.385504010,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-07-order-02-off
blocks-b512-w1024,128,512,1024,65536,8,1,off,91108,0,0,3.384000060,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-08-order-01-off
blocks-b512-w1024,128,512,1024,65536,8,2,native,91108,0,,3.146399970,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-08-order-02-native
blocks-b512-w1024,128,512,1024,65536,9,1,native,91109,0,,3.143359900,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-09-order-01-native
blocks-b512-w1024,128,512,1024,65536,9,2,off,91109,0,0,3.389951940,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-09-order-02-off
blocks-b512-w1024,128,512,1024,65536,10,1,off,91110,0,0,3.389888050,8,128,8388608,false,true,true,sweep-blocks-b512-w1024-block-10-order-01-off
blocks-b512-w1024,128,512,1024,65536,10,2,native,91110,0,,3.146528010,8,128,8388608,false,false,false,sweep-blocks-b512-w1024-block-10-order-02-native
blocks-b2048-w1024,128,2048,1024,262144,1,1,native,91201,0,,8.917504310,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-01-order-01-native
blocks-b2048-w1024,128,2048,1024,262144,1,2,off,91201,0,0,9.906175610,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-01-order-02-off
blocks-b2048-w1024,128,2048,1024,262144,2,1,off,91202,0,0,9.909855840,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-02-order-01-off
blocks-b2048-w1024,128,2048,1024,262144,2,2,native,91202,0,,8.919712070,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-02-order-02-native
blocks-b2048-w1024,128,2048,1024,262144,3,1,native,91203,0,,8.918720250,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-03-order-01-native
blocks-b2048-w1024,128,2048,1024,262144,3,2,off,91203,0,0,9.846495630,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-03-order-02-off
blocks-b2048-w1024,128,2048,1024,262144,4,1,off,91204,0,0,9.872703550,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-04-order-01-off
blocks-b2048-w1024,128,2048,1024,262144,4,2,native,91204,0,,8.919360160,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-04-order-02-native
blocks-b2048-w1024,128,2048,1024,262144,5,1,native,91205,0,,8.920448300,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-05-order-01-native
blocks-b2048-w1024,128,2048,1024,262144,5,2,off,91205,0,0,9.881216050,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-05-order-02-off
blocks-b2048-w1024,128,2048,1024,262144,6,1,off,91206,0,0,9.843263630,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-06-order-01-off
blocks-b2048-w1024,128,2048,1024,262144,6,2,native,91206,0,,8.919072150,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-06-order-02-native
blocks-b2048-w1024,128,2048,1024,262144,7,1,native,91207,0,,8.919967650,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-07-order-01-native
blocks-b2048-w1024,128,2048,1024,262144,7,2,off,91207,0,0,9.882783890,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-07-order-02-off
blocks-b2048-w1024,128,2048,1024,262144,8,1,off,91208,0,0,9.856703760,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-08-order-01-off
blocks-b2048-w1024,128,2048,1024,262144,8,2,native,91208,0,,8.920703890,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-08-order-02-native
blocks-b2048-w1024,128,2048,1024,262144,9,1,native,91209,0,,8.919424060,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-09-order-01-native
blocks-b2048-w1024,128,2048,1024,262144,9,2,off,91209,0,0,9.895775790,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-09-order-02-off
blocks-b2048-w1024,128,2048,1024,262144,10,1,off,91210,0,0,9.903391840,8,128,33554432,false,true,true,sweep-blocks-b2048-w1024-block-10-order-01-off
blocks-b2048-w1024,128,2048,1024,262144,10,2,native,91210,0,,8.918527600,8,128,33554432,false,false,false,sweep-blocks-b2048-w1024-block-10-order-02-native
blocks-b8192-w1024,128,8192,1024,1048576,1,1,native,91301,0,,32.253761300,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-01-order-01-native
blocks-b8192-w1024,128,8192,1024,1048576,1,2,off,91301,0,0,33.551105500,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-01-order-02-off
blocks-b8192-w1024,128,8192,1024,1048576,2,1,off,91302,0,0,33.546848300,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-02-order-01-off
blocks-b8192-w1024,128,8192,1024,1048576,2,2,native,91302,0,,32.252193500,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-02-order-02-native
blocks-b8192-w1024,128,8192,1024,1048576,3,1,native,91303,0,,32.255840300,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-03-order-01-native
blocks-b8192-w1024,128,8192,1024,1048576,3,2,off,91303,0,0,33.536479900,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-03-order-02-off
blocks-b8192-w1024,128,8192,1024,1048576,4,1,off,91304,0,0,33.542465200,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-04-order-01-off
blocks-b8192-w1024,128,8192,1024,1048576,4,2,native,91304,0,,32.252929700,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-04-order-02-native
blocks-b8192-w1024,128,8192,1024,1048576,5,1,native,91305,0,,32.256801600,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-05-order-01-native
blocks-b8192-w1024,128,8192,1024,1048576,5,2,off,91305,0,0,33.540992700,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-05-order-02-off
blocks-b8192-w1024,128,8192,1024,1048576,6,1,off,91306,0,0,33.530880000,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-06-order-01-off
blocks-b8192-w1024,128,8192,1024,1048576,6,2,native,91306,0,,32.251552600,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-06-order-02-native
blocks-b8192-w1024,128,8192,1024,1048576,7,1,native,91307,0,,32.255104100,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-07-order-01-native
blocks-b8192-w1024,128,8192,1024,1048576,7,2,off,91307,0,0,33.541057600,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-07-order-02-off
blocks-b8192-w1024,128,8192,1024,1048576,8,1,off,91308,0,0,33.536544800,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-08-order-01-off
blocks-b8192-w1024,128,8192,1024,1048576,8,2,native,91308,0,,32.249473600,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-08-order-02-native
blocks-b8192-w1024,128,8192,1024,1048576,9,1,native,91309,0,,32.255744900,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-09-order-01-native
blocks-b8192-w1024,128,8192,1024,1048576,9,2,off,91309,0,0,33.538654300,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-09-order-02-off
blocks-b8192-w1024,128,8192,1024,1048576,10,1,off,91310,0,0,33.538303400,8,128,134217728,false,true,true,sweep-blocks-b8192-w1024-block-10-order-01-off
blocks-b8192-w1024,128,8192,1024,1048576,10,2,native,91310,0,,32.253601100,8,128,134217728,false,false,false,sweep-blocks-b8192-w1024-block-10-order-02-native
