cell,blocks,threads_per_block,active_warps,arm,pairs,median_delta_ms,median_overhead_pct,bootstrap_median_overhead_low_pct,bootstrap_median_overhead_high_pct
2,1024,128,4096,noop,1,0.004032000429999999,68.10811640704905,68.10811640704905,68.10811640704905
2,1024,128,4096,counter,1,0.021248000189999998,358.91892758491605,358.91892758491605,358.91892758491605
