timestamp, memory.used [MiB], temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks_event_reasons.sw_power_cap, clocks_event_reasons.hw_slowdown, clocks_event_reasons.hw_thermal_slowdown, clocks_event_reasons.hw_power_brake_slowdown, clocks_event_reasons.sw_thermal_slowdown
2026/09/03 20:14:34.183, 15 MiB, 52, 47.04 W, 765 MHz, 7001 MHz, Not Active, Not Active, Not Active, Not Active, Not Active
2026/09/03 20:14:34.385, 15 MiB, 52, 47.04 W, 765 MHz, 7001 MHz, Not Active, Not Active, Not Active, Not Active, Not Active
2026/09/03 20:14:34.586, 16 MiB, 52, 47.04 W, 765 MHz, 7001 MHz, Not Active, Not Active, Not Active, Not Active, Not Active
2026/09/03 20:14:34.786, 15 MiB, 53, 33.90 W, 487 MHz, 13801 MHz, Not Active, Not Active, Not Active, Not Active, Not Active
