experiment,policy,ratio,run_id,evidence_class,callback_count,decision_count,matched_call_ids,callback_without_decision,decision_without_callback,default_count,bypass_count,enter_loop_count,unknown_action_count,policy_final_equal_count,candidate_final_equal_count,final_pages_mean,final_pages_median,final_pages_p95,final_pages_min,final_pages_max,candidate_pages_mean,policy_pages_mean
cpu_first_touch,prefetch_none,na,20260812T210504Z_trace_r4,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
cpu_first_touch,prefetch_none,na,20260812T210510Z_trace_r5,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
cpu_first_touch,prefetch_none,na,20260812T210515Z_trace_r6,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
cpu_first_touch,prefetch_none,na,20260812T210520Z_trace_r7,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
cpu_first_touch,prefetch_none,na,20260812T210526Z_trace_r8,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
cpu_first_touch,prefetch_none,na,20260812T210531Z_trace_r9,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
cpu_first_touch,prefetch_none,na,20260812T210536Z_trace_r10,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,0.95,20260812T211930Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,0.95,20260812T211956Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,0.95,20260812T212022Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,0.95,20260812T212048Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,550892,550892,550892,0,0,550892,0,0,0,0,22736,125.99486287693414,64.0,256.0,16,512,511.97570122637467,0.0
oversub,custom_no_policy,1.05,20260812T214453Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,1.05,20260812T214710Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,1.05,20260812T214750Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,1.05,20260812T214829Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,1.05,20260812T214909Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,1326090,1326090,1326090,0,0,1326090,0,0,0,0,37696,111.39693384310266,64.0,256.0,2,512,511.99846164287493,0.0
oversub,custom_no_policy,1.10,20260813T103830Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,1.10,20260813T103911Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,1.10,20260813T103952Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,custom_no_policy,1.10,20260813T104033Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,1363321,1363321,1363321,0,0,1363321,0,0,0,0,39489,111.23937209211917,64.0,256.0,16,512,511.98478128041745,0.0
oversub,custom_no_policy,1.10,20260813T104119Z_nsys_r1,GPU_EXT_PREFETCH_DECISION_TRACE,1449189,1449189,1449189,0,0,1449189,0,0,0,0,39295,114.24881088664074,64.0,256.0,16,512,511.9948219314389,0.0
oversub,prefetch_adaptive_sequential,0.95,20260812T213636Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,0.95,20260812T213700Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,0.95,20260812T213723Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,0.95,20260812T213746Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,343591,343591,343591,0,0,0,343591,0,0,343591,0,196.6493214315858,220.0,245.0,0,245,511.9737449467535,196.6493214315858
oversub,prefetch_adaptive_sequential,1.05,20260813T103616Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,1.05,20260813T103648Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,1.05,20260813T103720Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,1.05,20260813T103752Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,858001,858001,858001,0,0,0,858001,0,0,858001,0,270.07448476167275,266.0,363.0,0,363,511.9976223803935,270.07448476167275
oversub,prefetch_adaptive_sequential,1.10,20260813T104513Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,1.10,20260813T104547Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,1.10,20260813T104620Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_adaptive_sequential,1.10,20260813T104653Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,902921,902921,902921,0,0,0,902921,0,0,902921,0,289.28310671697744,322.0,337.0,0,337,511.9810526059312,289.28310671697744
oversub,prefetch_adaptive_sequential,1.10,20260813T104730Z_nsys_r1,GPU_EXT_PREFETCH_DECISION_TRACE,931016,931016,931016,0,0,0,931016,0,0,931016,0,271.86003892521717,266.0,348.0,0,348,511.9954887993332,271.86003892521717
oversub,prefetch_always_max,0.95,20260812T213510Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,0.95,20260812T213531Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,0.95,20260812T213553Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,0.95,20260812T213614Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,22736,22736,22736,0,0,0,22736,0,0,22736,22736,511.9744018296974,512.0,512.0,221,512,511.9744018296974,511.9744018296974
oversub,prefetch_always_max,1.05,20260813T103417Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,1.05,20260813T103447Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,1.05,20260813T103516Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,1.05,20260813T103545Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,51247,51247,51247,0,0,0,51247,0,0,51247,51247,511.9601927917732,512.0,512.0,2,512,511.9601927917732,511.9601927917732
oversub,prefetch_always_max,1.10,20260813T104230Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,1.10,20260813T104300Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,1.10,20260813T104331Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_always_max,1.10,20260813T104401Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,54575,54575,54575,0,0,0,54575,0,0,54575,54575,511.9733211177279,512.0,512.0,148,512,511.9733211177279,511.9733211177279
oversub,prefetch_always_max,1.10,20260813T104433Z_nsys_r1,GPU_EXT_PREFETCH_DECISION_TRACE,54501,54501,54501,0,0,0,54501,0,0,54501,54501,511.99588998367,512.0,512.0,456,512,511.99588998367,511.99588998367
oversub,prefetch_none,0.95,20260812T212116Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_none,0.95,20260812T212421Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_none,0.95,20260812T212726Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
oversub,prefetch_none,0.95,20260812T213029Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,11640250,11640250,11640250,0,0,0,11640250,0,0,11640250,0,0.0,0.0,0.0,0,0,511.9889502373231,0.0
oversub,prefetch_none,1.05,20260812T214954Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205144Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205148Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205151Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205155Z_timing_r4,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205159Z_timing_r5,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205203Z_timing_r6,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205206Z_timing_r7,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205210Z_timing_r8,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205214Z_timing_r9,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205217Z_timing_r10,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_overhead,custom_no_policy,na,20260812T205221Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,17005,17005,17005,0,0,17005,0,0,0,0,768,133.48826815642457,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205226Z_trace_r2,GPU_EXT_PREFETCH_DECISION_TRACE,17304,17304,17304,0,0,17304,0,0,0,0,768,130.86823855755895,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205230Z_trace_r3,GPU_EXT_PREFETCH_DECISION_TRACE,16774,16774,16774,0,0,16774,0,0,0,0,768,132.80934780016693,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205235Z_trace_r4,GPU_EXT_PREFETCH_DECISION_TRACE,17423,17423,17423,0,0,17423,0,0,0,0,768,134.58164495207484,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205239Z_trace_r5,GPU_EXT_PREFETCH_DECISION_TRACE,17417,17417,17417,0,0,17417,0,0,0,0,768,133.59545271860824,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205244Z_trace_r6,GPU_EXT_PREFETCH_DECISION_TRACE,17469,17469,17469,0,0,17469,0,0,0,0,768,133.6236762264583,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205249Z_trace_r7,GPU_EXT_PREFETCH_DECISION_TRACE,17159,17159,17159,0,0,17159,0,0,0,0,768,131.73728072731512,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205253Z_trace_r8,GPU_EXT_PREFETCH_DECISION_TRACE,17525,17525,17525,0,0,17525,0,0,0,0,768,132.61968616262482,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205258Z_trace_r9,GPU_EXT_PREFETCH_DECISION_TRACE,17192,17192,17192,0,0,17192,0,0,0,0,768,130.561191251745,64.0,256.0,16,512,512.0,0.0
trace_overhead,custom_no_policy,na,20260812T205303Z_trace_r10,GPU_EXT_PREFETCH_DECISION_TRACE,17147,17147,17147,0,0,17147,0,0,0,0,768,132.09447716801773,64.0,256.0,16,512,512.0,0.0
trace_semantics,custom_no_policy,na,20260812T205422Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,custom_no_policy,na,20260812T205426Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,custom_no_policy,na,20260812T205429Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,custom_no_policy,na,20260812T205433Z_timing_r4,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,custom_no_policy,na,20260812T205437Z_timing_r5,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,custom_no_policy,na,20260812T205440Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,17621,17621,17621,0,0,17621,0,0,0,0,768,134.92174110436412,64.0,256.0,16,512,512.0,0.0
trace_semantics,custom_no_policy,na,20260812T205445Z_trace_r2,GPU_EXT_PREFETCH_DECISION_TRACE,17210,17210,17210,0,0,17210,0,0,0,0,768,130.96106914584544,64.0,256.0,16,512,512.0,0.0
trace_semantics,custom_no_policy,na,20260812T205450Z_trace_r3,GPU_EXT_PREFETCH_DECISION_TRACE,17604,17604,17604,0,0,17604,0,0,0,0,768,132.1854124062713,64.0,256.0,16,512,512.0,0.0
trace_semantics,custom_no_policy,na,20260812T205454Z_nsys_r1,GPU_EXT_PREFETCH_DECISION_TRACE,19179,19179,19179,0,0,19179,0,0,0,0,768,139.17138536941445,128.0,256.0,16,512,512.0,0.0
trace_semantics,prefetch_adaptive_sequential,na,20260812T205728Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_adaptive_sequential,na,20260812T205734Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_adaptive_sequential,na,20260812T205739Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_adaptive_sequential,na,20260812T205745Z_timing_r4,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_adaptive_sequential,na,20260812T205751Z_timing_r5,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_adaptive_sequential,na,20260812T205756Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,12349,12349,12349,0,0,0,12349,0,0,12349,0,187.8496234512916,220.0,220.0,0,220,512.0,187.8496234512916
trace_semantics,prefetch_adaptive_sequential,na,20260812T205802Z_trace_r2,GPU_EXT_PREFETCH_DECISION_TRACE,11520,11520,11520,0,0,0,11520,0,0,11520,0,192.17361111111111,225.0,225.0,0,225,512.0,192.17361111111111
trace_semantics,prefetch_adaptive_sequential,na,20260812T205807Z_trace_r3,GPU_EXT_PREFETCH_DECISION_TRACE,11106,11106,11106,0,0,0,11106,0,0,11106,0,194.79443544030255,230.0,230.0,0,230,512.0,194.79443544030255
trace_semantics,prefetch_adaptive_sequential,na,20260812T205812Z_nsys_r1,GPU_EXT_PREFETCH_DECISION_TRACE,15014,15014,15014,0,0,0,15014,0,0,15014,0,148.90522179299322,153.0,153.0,0,153,512.0,148.90522179299322
trace_semantics,prefetch_always_max,na,20260812T205641Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_always_max,na,20260812T205646Z_timing_r2,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_always_max,na,20260812T205650Z_timing_r3,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_always_max,na,20260812T205655Z_timing_r4,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_always_max,na,20260812T205659Z_timing_r5,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
trace_semantics,prefetch_always_max,na,20260812T205703Z_trace_r1,GPU_EXT_PREFETCH_DECISION_TRACE,768,768,768,0,0,0,768,0,0,768,768,512.0,512.0,512.0,512,512,512.0,512.0
trace_semantics,prefetch_always_max,na,20260812T205709Z_trace_r2,GPU_EXT_PREFETCH_DECISION_TRACE,768,768,768,0,0,0,768,0,0,768,768,512.0,512.0,512.0,512,512,512.0,512.0
trace_semantics,prefetch_always_max,na,20260812T205714Z_trace_r3,GPU_EXT_PREFETCH_DECISION_TRACE,768,768,768,0,0,0,768,0,0,768,768,512.0,512.0,512.0,512,512,512.0,512.0
trace_semantics,prefetch_always_max,na,20260812T205719Z_nsys_r1,GPU_EXT_PREFETCH_DECISION_TRACE,768,768,768,0,0,0,768,0,0,768,768,512.0,512.0,512.0,512,512,512.0,512.0
trace_semantics,prefetch_none,na,20260812T205503Z_timing_r1,GPU_EXT_PREFETCH_DECISION_TRACE,0,0,0,0,0,0,0,0,0,0,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
