all_detached,allocation_ci95_high,allocation_ci95_low,allocation_count,allocation_max,allocation_mean,allocation_median,allocation_min,allocation_p95,allocation_stdev,correctness_pass_rate,cpu_first_touch_ci95_high,cpu_first_touch_ci95_low,cpu_first_touch_count,cpu_first_touch_max,cpu_first_touch_mean,cpu_first_touch_median,cpu_first_touch_min,cpu_first_touch_p95,cpu_first_touch_stdev,evidence_class,kernel_1_demand_ci95_high,kernel_1_demand_ci95_low,kernel_1_demand_count,kernel_1_demand_max,kernel_1_demand_mean,kernel_1_demand_median,kernel_1_demand_min,kernel_1_demand_p95,kernel_1_demand_stdev,kernel_2_hot_ci95_high,kernel_2_hot_ci95_low,kernel_2_hot_count,kernel_2_hot_max,kernel_2_hot_mean,kernel_2_hot_median,kernel_2_hot_min,kernel_2_hot_p95,kernel_2_hot_stdev,run_kind,runs,trace_attached_kernel_1_overhead_percent,xid_delta
True,0.24498220089835815,0.23405899910164185,20,0.280284,0.2395206,0.236751,0.222463,0.2561179,0.012461745790512995,1.0,342.69808854864175,341.00104245135833,20,345.906067,341.84956550000004,341.393915,338.844951,345.64049355000003,1.9360767522838678,PROGRAM_TIMING,245.45852937438363,242.8183595256164,20,248.669189,244.13844445,244.3427885,237.266937,247.61077500000002,3.0120404357085935,0.9960068587424902,0.9950587412575098,20,0.997376,0.9955328,0.995328,0.994304,0.997376,0.0010816607893225823,timing,20,16.88178332292147,0
True,0.24176450235039879,0.23051879764960118,20,0.279272,0.23614164999999998,0.233995,0.221953,0.2624152,0.012829673554016548,1.0,354.71650081675165,352.78212768324835,20,358.4727,353.74931425,353.037671,350.271157,357.95782945,2.2068315410013684,PROGRAM_TIMING,286.752835795527,283.953899504473,20,290.571259,285.35336765,285.0140075,280.106995,289.94770465000005,3.1931692915755283,0.9960349911794268,0.9944162088205732,20,0.9984,0.9952256,0.995328,0.992256,0.9974272000000001,0.0018467894873337065,trace,20,16.88178332292147,0
