setting,shape,cta_blocks,work,total_threads,block,order,arm,run_id,application_exit,loader_exit,elapsed_ms,warmup,launches,logical_lane_encounters,automatic_admitted,module_loaded,map_key0,source
blocks-b2-w0,128,2,0,256,8,1,off,91008,0,0,331.007987000,8,128,32768,false,true,true,sweep-blocks-b2-w0-block-08-order-01-off
blocks-b2-w0,128,2,0,256,8,2,on,91008,0,0,523.743987000,8,128,32768,true,true,true,sweep-blocks-b2-w0-block-08-order-02-on
blocks-b2-w0,128,2,0,256,8,3,native,91008,0,,191.520005000,8,128,32768,false,false,false,sweep-blocks-b2-w0-block-08-order-03-native
blocks-b2-w0,128,2,0,256,9,1,on,91009,0,0,525.247991000,8,128,32768,true,true,true,sweep-blocks-b2-w0-block-09-order-01-on
blocks-b2-w0,128,2,0,256,9,2,native,91009,0,,248.607993000,8,128,32768,false,false,false,sweep-blocks-b2-w0-block-09-order-02-native
blocks-b2-w0,128,2,0,256,9,3,off,91009,0,0,331.936002000,8,128,32768,false,true,true,sweep-blocks-b2-w0-block-09-order-03-off
blocks-b2-w0,128,2,0,256,10,1,native,91010,0,,212.448001000,8,128,32768,false,false,false,sweep-blocks-b2-w0-block-10-order-01-native
blocks-b2-w0,128,2,0,256,10,2,off,91010,0,0,334.719986000,8,128,32768,false,true,true,sweep-blocks-b2-w0-block-10-order-02-off
blocks-b2-w0,128,2,0,256,10,3,on,91010,0,0,521.632016000,8,128,32768,true,true,true,sweep-blocks-b2-w0-block-10-order-03-on
blocks-b4-w0,128,4,0,512,1,1,native,91101,0,,252.384007000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-01-order-01-native
blocks-b4-w0,128,4,0,512,1,2,off,91101,0,0,335.999995000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-01-order-02-off
blocks-b4-w0,128,4,0,512,1,3,on,91101,0,0,524.064004000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-01-order-03-on
blocks-b4-w0,128,4,0,512,2,1,off,91102,0,0,332.800001000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-02-order-01-off
blocks-b4-w0,128,4,0,512,2,2,on,91102,0,0,524.384022000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-02-order-02-on
blocks-b4-w0,128,4,0,512,2,3,native,91102,0,,236.800000000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-02-order-03-native
blocks-b4-w0,128,4,0,512,3,1,on,91103,0,0,523.967981000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-03-order-01-on
blocks-b4-w0,128,4,0,512,3,2,native,91103,0,,191.008002000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-03-order-02-native
blocks-b4-w0,128,4,0,512,3,3,off,91103,0,0,330.175996000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-03-order-03-off
blocks-b4-w0,128,4,0,512,4,1,native,91104,0,,223.583996000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-04-order-01-native
blocks-b4-w0,128,4,0,512,4,2,off,91104,0,0,330.559999000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-04-order-02-off
blocks-b4-w0,128,4,0,512,4,3,on,91104,0,0,524.096012000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-04-order-03-on
blocks-b4-w0,128,4,0,512,5,1,off,91105,0,0,329.600006000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-05-order-01-off
blocks-b4-w0,128,4,0,512,5,2,on,91105,0,0,523.904026000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-05-order-02-on
blocks-b4-w0,128,4,0,512,5,3,native,91105,0,,223.232001000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-05-order-03-native
blocks-b4-w0,128,4,0,512,6,1,on,91106,0,0,523.872018000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-06-order-01-on
blocks-b4-w0,128,4,0,512,6,2,native,91106,0,,215.711996000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-06-order-02-native
blocks-b4-w0,128,4,0,512,6,3,off,91106,0,0,331.999987000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-06-order-03-off
blocks-b4-w0,128,4,0,512,7,1,native,91107,0,,223.008007000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-07-order-01-native
blocks-b4-w0,128,4,0,512,7,2,off,91107,0,0,335.424006000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-07-order-02-off
blocks-b4-w0,128,4,0,512,7,3,on,91107,0,0,525.471985000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-07-order-03-on
blocks-b4-w0,128,4,0,512,8,1,off,91108,0,0,331.519991000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-08-order-01-off
blocks-b4-w0,128,4,0,512,8,2,on,91108,0,0,524.287999000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-08-order-02-on
blocks-b4-w0,128,4,0,512,8,3,native,91108,0,,246.079996000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-08-order-03-native
blocks-b4-w0,128,4,0,512,9,1,on,91109,0,0,523.872018000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-09-order-01-on
blocks-b4-w0,128,4,0,512,9,2,native,91109,0,,257.535994000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-09-order-02-native
blocks-b4-w0,128,4,0,512,9,3,off,91109,0,0,331.616014000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-09-order-03-off
blocks-b4-w0,128,4,0,512,10,1,native,91110,0,,244.736001000,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-10-order-01-native
blocks-b4-w0,128,4,0,512,10,2,off,91110,0,0,328.608006000,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-10-order-02-off
blocks-b4-w0,128,4,0,512,10,3,on,91110,0,0,525.088012000,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-10-order-03-on
blocks-b8-w0,128,8,0,1024,1,1,native,91201,0,,254.335999000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-01-order-01-native
blocks-b8-w0,128,8,0,1024,1,2,off,91201,0,0,334.975988000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-01-order-02-off
blocks-b8-w0,128,8,0,1024,1,3,on,91201,0,0,525.471985000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-01-order-03-on
blocks-b8-w0,128,8,0,1024,2,1,off,91202,0,0,330.688000000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-02-order-01-off
blocks-b8-w0,128,8,0,1024,2,2,on,91202,0,0,524.031997000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-02-order-02-on
blocks-b8-w0,128,8,0,1024,2,3,native,91202,0,,197.375998000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-02-order-03-native
blocks-b8-w0,128,8,0,1024,3,1,on,91203,0,0,523.743987000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-03-order-01-on
blocks-b8-w0,128,8,0,1024,3,2,native,91203,0,,194.976002000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-03-order-02-native
blocks-b8-w0,128,8,0,1024,3,3,off,91203,0,0,332.895994000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-03-order-03-off
blocks-b8-w0,128,8,0,1024,4,1,native,91204,0,,208.992004000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-04-order-01-native
blocks-b8-w0,128,8,0,1024,4,2,off,91204,0,0,331.616014000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-04-order-02-off
blocks-b8-w0,128,8,0,1024,4,3,on,91204,0,0,524.544001000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-04-order-03-on
blocks-b8-w0,128,8,0,1024,5,1,off,91205,0,0,372.415990000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-05-order-01-off
blocks-b8-w0,128,8,0,1024,5,2,on,91205,0,0,527.167976000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-05-order-02-on
blocks-b8-w0,128,8,0,1024,5,3,native,91205,0,,229.888007000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-05-order-03-native
blocks-b8-w0,128,8,0,1024,6,1,on,91206,0,0,523.487985000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-06-order-01-on
blocks-b8-w0,128,8,0,1024,6,2,native,91206,0,,192.607999000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-06-order-02-native
blocks-b8-w0,128,8,0,1024,6,3,off,91206,0,0,334.464014000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-06-order-03-off
blocks-b8-w0,128,8,0,1024,7,1,native,91207,0,,193.792000000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-07-order-01-native
blocks-b8-w0,128,8,0,1024,7,2,off,91207,0,0,330.527991000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-07-order-02-off
blocks-b8-w0,128,8,0,1024,7,3,on,91207,0,0,531.711996000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-07-order-03-on
blocks-b8-w0,128,8,0,1024,8,1,off,91208,0,0,337.087989000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-08-order-01-off
blocks-b8-w0,128,8,0,1024,8,2,on,91208,0,0,524.608016000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-08-order-02-on
blocks-b8-w0,128,8,0,1024,8,3,native,91208,0,,193.120003000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-08-order-03-native
blocks-b8-w0,128,8,0,1024,9,1,on,91209,0,0,523.840010000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-09-order-01-on
blocks-b8-w0,128,8,0,1024,9,2,native,91209,0,,245.728001000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-09-order-02-native
blocks-b8-w0,128,8,0,1024,9,3,off,91209,0,0,330.496013000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-09-order-03-off
blocks-b8-w0,128,8,0,1024,10,1,native,91210,0,,233.439997000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-10-order-01-native
blocks-b8-w0,128,8,0,1024,10,2,off,91210,0,0,336.223990000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-10-order-02-off
blocks-b8-w0,128,8,0,1024,10,3,on,91210,0,0,523.840010000,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-10-order-03-on
