setting,shape,cta_blocks,work,total_threads,block,order,arm,run_id,application_exit,loader_exit,elapsed_ms,warmup,launches,logical_lane_encounters,automatic_admitted,module_loaded,map_key0,source
blocks-b4-w0,128,4,0,512,4,2,off,91104,0,0,0.330559999,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-04-order-02-off
blocks-b4-w0,128,4,0,512,4,3,on,91104,0,0,0.524096012,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-04-order-03-on
blocks-b4-w0,128,4,0,512,5,1,off,91105,0,0,0.329600006,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-05-order-01-off
blocks-b4-w0,128,4,0,512,5,2,on,91105,0,0,0.523904026,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-05-order-02-on
blocks-b4-w0,128,4,0,512,5,3,native,91105,0,,0.223232001,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-05-order-03-native
blocks-b4-w0,128,4,0,512,6,1,on,91106,0,0,0.523872018,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-06-order-01-on
blocks-b4-w0,128,4,0,512,6,2,native,91106,0,,0.215711996,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-06-order-02-native
blocks-b4-w0,128,4,0,512,6,3,off,91106,0,0,0.331999987,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-06-order-03-off
blocks-b4-w0,128,4,0,512,7,1,native,91107,0,,0.223008007,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-07-order-01-native
blocks-b4-w0,128,4,0,512,7,2,off,91107,0,0,0.335424006,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-07-order-02-off
blocks-b4-w0,128,4,0,512,7,3,on,91107,0,0,0.525471985,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-07-order-03-on
blocks-b4-w0,128,4,0,512,8,1,off,91108,0,0,0.331519991,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-08-order-01-off
blocks-b4-w0,128,4,0,512,8,2,on,91108,0,0,0.524287999,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-08-order-02-on
blocks-b4-w0,128,4,0,512,8,3,native,91108,0,,0.246079996,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-08-order-03-native
blocks-b4-w0,128,4,0,512,9,1,on,91109,0,0,0.523872018,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-09-order-01-on
blocks-b4-w0,128,4,0,512,9,2,native,91109,0,,0.257535994,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-09-order-02-native
blocks-b4-w0,128,4,0,512,9,3,off,91109,0,0,0.331616014,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-09-order-03-off
blocks-b4-w0,128,4,0,512,10,1,native,91110,0,,0.244736001,8,128,65536,false,false,false,sweep-blocks-b4-w0-block-10-order-01-native
blocks-b4-w0,128,4,0,512,10,2,off,91110,0,0,0.328608006,8,128,65536,false,true,true,sweep-blocks-b4-w0-block-10-order-02-off
blocks-b4-w0,128,4,0,512,10,3,on,91110,0,0,0.525088012,8,128,65536,true,true,true,sweep-blocks-b4-w0-block-10-order-03-on
blocks-b8-w0,128,8,0,1024,1,1,native,91201,0,,0.254335999,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-01-order-01-native
blocks-b8-w0,128,8,0,1024,1,2,off,91201,0,0,0.334975988,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-01-order-02-off
blocks-b8-w0,128,8,0,1024,1,3,on,91201,0,0,0.525471985,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-01-order-03-on
blocks-b8-w0,128,8,0,1024,2,1,off,91202,0,0,0.330688000,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-02-order-01-off
blocks-b8-w0,128,8,0,1024,2,2,on,91202,0,0,0.524031997,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-02-order-02-on
blocks-b8-w0,128,8,0,1024,2,3,native,91202,0,,0.197375998,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-02-order-03-native
blocks-b8-w0,128,8,0,1024,3,1,on,91203,0,0,0.523743987,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-03-order-01-on
blocks-b8-w0,128,8,0,1024,3,2,native,91203,0,,0.194976002,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-03-order-02-native
blocks-b8-w0,128,8,0,1024,3,3,off,91203,0,0,0.332895994,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-03-order-03-off
blocks-b8-w0,128,8,0,1024,4,1,native,91204,0,,0.208992004,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-04-order-01-native
blocks-b8-w0,128,8,0,1024,4,2,off,91204,0,0,0.331616014,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-04-order-02-off
blocks-b8-w0,128,8,0,1024,4,3,on,91204,0,0,0.524544001,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-04-order-03-on
blocks-b8-w0,128,8,0,1024,5,1,off,91205,0,0,0.372415990,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-05-order-01-off
blocks-b8-w0,128,8,0,1024,5,2,on,91205,0,0,0.527167976,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-05-order-02-on
blocks-b8-w0,128,8,0,1024,5,3,native,91205,0,,0.229888007,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-05-order-03-native
blocks-b8-w0,128,8,0,1024,6,1,on,91206,0,0,0.523487985,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-06-order-01-on
blocks-b8-w0,128,8,0,1024,6,2,native,91206,0,,0.192607999,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-06-order-02-native
blocks-b8-w0,128,8,0,1024,6,3,off,91206,0,0,0.334464014,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-06-order-03-off
blocks-b8-w0,128,8,0,1024,7,1,native,91207,0,,0.193792000,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-07-order-01-native
blocks-b8-w0,128,8,0,1024,7,2,off,91207,0,0,0.330527991,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-07-order-02-off
blocks-b8-w0,128,8,0,1024,7,3,on,91207,0,0,0.531711996,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-07-order-03-on
blocks-b8-w0,128,8,0,1024,8,1,off,91208,0,0,0.337087989,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-08-order-01-off
blocks-b8-w0,128,8,0,1024,8,2,on,91208,0,0,0.524608016,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-08-order-02-on
blocks-b8-w0,128,8,0,1024,8,3,native,91208,0,,0.193120003,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-08-order-03-native
blocks-b8-w0,128,8,0,1024,9,1,on,91209,0,0,0.523840010,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-09-order-01-on
blocks-b8-w0,128,8,0,1024,9,2,native,91209,0,,0.245728001,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-09-order-02-native
blocks-b8-w0,128,8,0,1024,9,3,off,91209,0,0,0.330496013,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-09-order-03-off
blocks-b8-w0,128,8,0,1024,10,1,native,91210,0,,0.233439997,8,128,131072,false,false,false,sweep-blocks-b8-w0-block-10-order-01-native
blocks-b8-w0,128,8,0,1024,10,2,off,91210,0,0,0.336223990,8,128,131072,false,true,true,sweep-blocks-b8-w0-block-10-order-02-off
blocks-b8-w0,128,8,0,1024,10,3,on,91210,0,0,0.523840010,8,128,131072,true,true,true,sweep-blocks-b8-w0-block-10-order-03-on
